id|titulo|precioOld|precioNew|imagen|link
805|Smartphone Samsung Galaxy Ace 4 Lite Duos 3MP Flash 4GB Desbloqueado - Blanco||700.00|//media.linio.com.pe/p/samsung-7726-8681711-1-product.jpg|/p/smartphone-samsung-galaxy-ace-4-lite-duos-3mp-flash-4gb-desbloqueado-blanco-leb8s7
806|Smartphone Blu Studio C Mini 4.7" Smartphone Desbloqueado + Case Protector Armoflex - Blanco||799.00|//media.linio.com.pe/p/blu-5411-3022811-1-product.jpg|/p/smartphone-blu-studio-c-mini-47-smartphone-desbloqueado-case-protector-armoflex-blanco-trkcfv
807|Empaque dañado / Sony Xperia C 4GB 8MP 5'' Dual Sim Desbloqueado - Negro / Cellphones||609.00|//media.linio.com.pe/p/linio-0210-0194431-1-product.jpg|/p/empaque-dan-ado-sony-xperia-c-4gb-8mp-5-dual-sim-desbloqueado-negro-cellphones-yplrkz
808|Daños estéticos / Samsung Galaxy SIII Neo Duos I9300I 16GB 8MP Desbloqueado - Blanco / Cellphones||749.00|//media.linio.com.pe/p/linio-5398-2984431-1-product.jpg|/p/dan-os-este-ticos-samsung-galaxy-siii-neo-duos-i9300i-16gb-8mp-desbloqueado-blanco-cellphones-v9rlrh
809|Piezas faltantes / Huawei Ascend P8 Lite 16GB 13MP 5'' 4G LTE Dual Sim Desbloqueado ? Negro. / Cellphones||603.17|//media.linio.com.pe/p/linio-2750-5412141-1-product.jpg|/p/piezas-faltantes-huawei-ascend-p8-lite-16gb-13mp-5-4g-lte-dual-sim-desbloqueado-negro-cellphones-qe5f1u
810|Empaque dañado / LG G Flex 32GB 13MP 4G LTE Desbloqueado - Plateado / Cellphones 2||1999.00|//media.linio.com.pe/p/linio-4582-9684431-1-product.jpg|/p/empaque-dan-ado-lg-g-flex-32gb-13mp-4g-lte-desbloqueado-plateado-cellphones-2-jqsh4d
811|Smartphone Sony Xperia M2 D2302 8GB 8MP 4.8" Dual Sim Desbloqueado - Blanco||999.00|//media.linio.com.pe/p/sony-5927-5306921-1-product.jpg|/p/smartphone-sony-xperia-m2-d2302-8gb-8mp-48-dual-sim-desbloqueado-blanco-qep1um
812|Smartphone LG G3 Beat D722p LTE 4G Libre 13MP 8GB Quad Core - Negro||1500.00|//media.linio.com.pe/p/lg-4943-401129-1-product.jpg|/p/smartphone-lg-g3-beat-d722p-lte-4g-libre-13mp-8gb-quad-core-negro-s44g6d
813|Smartphone Huawei Ascend Y330 4GB 3MP 4'' Desbloqueado-Negro con Blanco||399.00|//media.linio.com.pe/p/huawei-2935-9029321-1-product.jpg|/p/smartphone-huawei-ascend-y330-4gb-3mp-4-desbloqueado-negro-con-blanco-jud6nm
814|Smartphone Motorola Moto E 2015 XT1506 Dual Sim Android 8GB 5MP - Negro||699.00|//media.linio.com.pe/p/motorola-4487-1276811-1-product.jpg|/p/smartphone-motorola-moto-e-2015-xt1506-dual-sim-android-8gb-5mp-negro-x1g33d
815|Smartphone Samsung Galaxy S6 SM-G920I 32GB 16MP 5.1'' 4G LTE Desbloqueado - Negro||2999.00|//media.linio.com.pe/p/samsung-2483-9600911-1-product.jpg|/p/smartphone-samsung-galaxy-s6-sm-g920i-32gb-16mp-51-4g-lte-desbloqueado-negro-jqrhov
816|Smartphone LG G3 Beat LG D722p 4G LTE 5.0'' 13MP 8GB Desbloqueado +Vidrio templado de REGALO - Gris||1100.00|//media.linio.com.pe/p/lg-5570-9809921-1-product.jpg|/p/smartphone-lg-g3-beat-lg-d722p-4g-lte-50-13mp-8gb-desbloqueado-vidrio-templado-de-regalo-gris-jpkfja
817|Samsung Galaxy S6 Edge Plus 4G LTE 32GB 16MP Desbloqueado - Negro||3999.00|//media.linio.com.pe/p/samsung-0350-3450431-1-product.jpg|/p/samsung-galaxy-s6-edge-plus-4g-lte-32gb-16mp-desbloqueado-negro-tp7iej
818|Smartphone Samsung Galaxy Young 2 Duos SM-G130 4GB 3.15MP Desbloqueado - Plateado||559.00|//media.linio.com.pe/p/samsung-9552-5726331-1-product.jpg|/p/smartphone-samsung-galaxy-young-2-duos-sm-g130-4gb-315mp-desbloqueado-plateado-qcclpl
819|Smartphone Sony Xperia Z3 D6603 5.2" Android 4.4 16GB 4G 20.7MP - Blanco||2500.00|//media.linio.com.pe/p/sony-8391-3723611-1-product.jpg|/p/smartphone-sony-xperia-z3-d6603-52-android-44-16gb-4g-207mp-blanco-tnepv7
820|Smartphone Blackberry Q5 8GB 5MP 3.1'' Desbloqueado - Blanco||1099.00|//media.linio.com.pe/p/blackberry-2952-4280421-1-product.jpg|/p/smartphone-blackberry-q5-8gb-5mp-31-desbloqueado-blanco-s2v13i
821|Samsung Galaxy A5 SM-A500M 4G-Negro||1299.00|//media.linio.com.pe/p/samsung-6652-5196711-1-product.jpg|/p/samsung-galaxy-a5-sm-a500m-4g-negro-qfwcf9
822|Smartphone Hyundai E515 4GB 5MP - Blanco||599.00|//media.linio.com.pe/p/hyundai-4273-430519-1-product.jpg|/p/smartphone-hyundai-e515-4gb-5mp-blanco-s2c9zz
823|Smartphone Sony Xperia Z3 D6633 Dual SIM 16GB 20.7MP Libre - Negro||2300.00|//media.linio.com.pe/p/sony-4166-6395811-1-product.jpg|/p/smartphone-sony-xperia-z3-d6633-dual-sim-16gb-207mp-libre-negro-or5xrx
824|Smartphone Sony Xperia Z1 C6903 16GB 20.7MP 4G LTE - Blanco||1999.00|//media.linio.com.pe/p/sony-5347-581519-1-product.jpg|/p/smartphone-sony-xperia-z1-c6903-16gb-207mp-4g-lte-blanco-qbtrh1
825|Apple iPhone 5s 16GB-Negro||2000.00|//media.linio.com.pe/p/apple-0550-827219-1-product.jpg|/p/apple-iphone-5s-16gb-negro-lgsdw1
826|Smartphone Motorola Moto G 2014 2da Generacion XT1068 Dual Sim 8GB Desbloqueado - Blanco||1000.00|//media.linio.com.pe/p/motorola-5928-9683811-1-product.jpg|/p/smartphone-motorola-moto-g-2014-2da-generacion-xt1068-dual-sim-8gb-desbloqueado-blanco-jqrn13
827|Smartphone Advance - Hollogram HL2934 4GB 8MP Desbloqueado - Azul||279.00|//media.linio.com.pe/p/advance-3372-8507031-1-product.jpg|/p/smartphone-advance-hollogram-hl2934-4gb-8mp-desbloqueado-azul-ley1tx
828|Smartphone Samsung Galaxy SIII Mini I8200 8GB 5MP-Gris||999.00|//media.linio.com.pe/p/samsung-2994-242311-1-product.jpg|/p/smartphone-samsung-galaxy-siii-mini-i8200-8gb-5mp-gris-vctkwz
829|Sony Xperia Z3 16GB 3G D6653 20.7MP - Negro||2500.00|//media.linio.com.pe/p/sony-0027-946319-1-product.jpg|/p/sony-xperia-z3-16gb-3g-d6653-207mp-negro-js25f7
830|Motorola Moto X 16Gb 10Mp - NEGRO||1599.00|//media.linio.com.pe/p/motorola-4338-6011221-1-product.jpg|/p/motorola-moto-x-16gb-10mp-negro-oszm18
831|Motorola Moto G 2da Generación XT1068 8GB 8MP Dual SIM - Blanco||799.90|//media.linio.com.pe/p/motorola-0098-7549231-1-product.jpg|/p/motorola-moto-g-2da-generacio-n-xt1068-8gb-8mp-dual-sim-blanco-n2gxbh
832|LG - Celular T585 Dual SIM 50MB 2MP Desbloqueado - Plateado||299.00|//media.linio.com.pe/p/lg-7323-05377-1-product.jpg|/p/lg-celular-t585-dual-sim-50mb-2mp-desbloqueado-plateado-yn9gwq
833|Smartphone Alcatel One Touch Fierce 4GB 5MP Desbloqueado - Plateado + Iswag Selfie Stick - Negro||599.00|//media.linio.com.pe/p/alcatel-3884-191029-1-product.jpg|/p/smartphone-alcatel-one-touch-fierce-4gb-5mp-desbloqueado-plateado-iswag-selfie-stick-negro-wxdlzh
834|LG G3 Beat D724 5’’ 8MP 8GB Dual Sim Desbloqueado - Dorado||1099.00|//media.linio.com.pe/p/lg-4161-8399811-1-product.jpg|/p/lg-g3-beat-d724-5-8mp-8gb-dual-sim-desbloqueado-dorado-lg35p9
835|Samsung Galaxy Grand Neo Plus DUOS - 5.01" Quad Core 5MP + 2MPfrontal - Blanco||899.00|//media.linio.com.pe/p/samsung-0510-1929241-1-product.jpg|/p/samsung-galaxy-grand-neo-plus-duos-501-quad-core-5mp-2mpfrontal-blanco-wxb9vk
836|Smartphone Motorola Moto X de 2da Generación 2GB 13MP 5.2'' Desbloqueado - Blanco||2049.55|//media.linio.com.pe/p/motorola-7186-3944331-1-product.jpg|/p/smartphone-motorola-moto-x-de-2da-generacio-n-2gb-13mp-52-desbloqueado-blanco-tm8h0l
837|Smartphone Samsung Galaxy Fame Lite DS Dual SIM 3.5" 4GB 3 MP - Negro||499.00|//media.linio.com.pe/p/samsung-1866-801119-1-product.jpg|/p/smartphone-samsung-galaxy-fame-lite-ds-dual-sim-35-4gb-3-mp-negro-lhz9x1
838|Smartphone Iphone 6 Plus 128GB 8MP 4G Lte Desbloqueado - Dorado||4599.00|//media.linio.com.pe/p/apple-0631-3165711-1-product.jpg|/p/smartphone-iphone-6-plus-128gb-8mp-4g-lte-desbloqueado-dorado-tqz27f
839|Teléfono Celular Nokia Asha 230 Dual Sim 1.3MP Desbloqueado - Negro.||600.00|//media.linio.com.pe/p/nokia-7628-9902121-1-product.jpg|/p/tele-fono-celular-nokia-asha-230-dual-sim-13mp-desbloqueado-negro-jp0v26
840|Smartphone LG G3 Beat D724 5'' Touch Quad Core 8MP 8GB 1GB Dual Sim - Negro||887.00|//media.linio.com.pe/p/lg-8235-2101121-1-product.jpg|/p/smartphone-lg-g3-beat-d724-5-touch-quad-core-8mp-8gb-1gb-dual-sim-negro-vejs4m
841|Smartphone Samsung Galaxy A5 Gold A500M 4G 13MP 16GB Desbloqueado - Dorado||1400.00|//media.linio.com.pe/p/samsung-3032-4318921-1-product.jpg|/p/smartphone-samsung-galaxy-a5-gold-a500m-4g-13mp-16gb-desbloqueado-dorado-s28csk
842|GPSNUV - Smartwatch K8 Bluetooth - Negro||900.00|//media.linio.com.pe/p/gpsnuv-5727-0840041-1-product.jpg|/p/gpsnuv-smartwatch-k8-bluetooth-negro-ylgoc4
843|Smartphone Samsung Galaxy Grand Prime SM-G530M Android 4.4.2 KitKat 8MP 4G LTE - Negro.||899.00|//media.linio.com.pe/p/samsung-5467-3040711-1-product.jpg|/p/smartphone-samsung-galaxy-grand-prime-sm-g530m-android-442-kitkat-8mp-4g-lte-negro-trklon
844|Smartphone Samsung Galaxy S4 i9500 16GB 13MP Desbloqueado - Negro||1500.00|//media.linio.com.pe/p/samsung-4614-900881-1-product.jpg|/p/smartphone-samsung-galaxy-s4-i9500-16gb-13mp-desbloqueado-negro-juea0v
845|Smartphone Samsung Galaxy Mini S4 libre Lte 4g Desbloqueado 8Mgp 8GB - Blanco||1399.00|//media.linio.com.pe/p/samsung-4284-909429-1-product.jpg|/p/smartphone-samsung-galaxy-mini-s4-libre-lte-4g-desbloqueado-8mgp-8gb-blanco-jufnbx
846|Smartphone Samsung Galaxy Pocket 2 SM-G110M 4GB 2MP - Negro||400.00|//media.linio.com.pe/p/samsung-2035-653309-1-product.jpg|/p/smartphone-samsung-galaxy-pocket-2-sm-g110m-4gb-2mp-negro-oq2z1d
847|Smartphone Blu Studio C Mini 4.7" 5MP 4GB Desbloqueado - Blanco||699.00|//media.linio.com.pe/p/blu-0614-8923911-1-product.jpg|/p/smartphone-blu-studio-c-mini-47-5mp-4gb-desbloqueado-blanco-lcih1f
848|Smartphone Samsung Galaxy Young 2 Duos SM-G130 4GB 3.15MP Desbloqueado - Plateado||559.00|//media.linio.com.pe/p/samsung-5593-233761-1-product.jpg|/p/smartphone-samsung-galaxy-young-2-duos-sm-g130-4gb-315mp-desbloqueado-plateado-vdduuh
849|Smartphone LG Optimus G E977 32GB 13MP-Negro||1699.00|//media.linio.com.pe/p/lg-0586-00228-1-product.jpg|/p/smartphone-lg-optimus-g-e977-32gb-13mp-negro-yq8j30
850|Smartphone Samsung Galaxy S5 Mini Duos SM-G800H 16GB 8MP 4.5" Desbloqueado - Dorado||1899.00|//media.linio.com.pe/p/samsung-9543-748861-1-product.jpg|/p/smartphone-samsung-galaxy-s5-mini-duos-sm-g800h-16gb-8mp-45-desbloqueado-dorado-n33nyn
851|Smartphone Samsung Galaxy A3 Duos A300 Dual Sim 16GB 8MP Desbloqueado - Negro||1600.00|//media.linio.com.pe/p/samsung-6876-162129-1-product.jpg|/p/smartphone-samsung-galaxy-a3-duos-a300-dual-sim-16gb-8mp-desbloqueado-negro-wz5w0r
852|Apple iPhone 4s 8GB-Negro||1299.00|//media.linio.com.pe/p/apple-1867-42901-1-product.jpg|/p/apple-iphone-4s-8gb-negro-s2xtee
853|Smartphone Apple iPhone 5C 16GB 8MP 4G LTE-Blanco||1899.00|//media.linio.com.pe/p/apple-0027-00516-1-product.jpg|/p/smartphone-apple-iphone-5c-16gb-8mp-4g-lte-blanco-yq8z9i
854|Smartphone Samsung Galaxy SIII Neo Duos I9300I 16GB 8MP-Blanco||1999.00|//media.linio.com.pe/p/samsung-9552-442311-1-product.jpg|/p/smartphone-samsung-galaxy-siii-neo-duos-i9300i-16gb-8mp-blanco-s1qvxf
855|Smartphone Samsung Galaxy Young 2 SM-G130 4GB 3.15MP Desbloqueado - Negro||559.00|//media.linio.com.pe/p/samsung-4617-448861-1-product.jpg|/p/smartphone-samsung-galaxy-young-2-sm-g130-4gb-315mp-desbloqueado-negro-s1ppfz
856|Teléfono Celular LG A275 Dual Sim-Negro||99.00|//media.linio.com.pe/p/lg-8044-97734-1-product.jpg|/p/tele-fono-celular-lg-a275-dual-sim-negro-jq97gi
857|Smartphone Samsung Galaxy S3 Mini i8190 4'' Android Jelly Bean 8GB 5MP - Negro||640.00|//media.linio.com.pe/p/samsung-4444-3830711-1-product.jpg|/p/smartphone-samsung-galaxy-s3-mini-i8190-4-android-jelly-bean-8gb-5mp-negro-tmt4up
858|Smartphone LG G3 D855 16GB 13MP 4 Cores Android Kit-Kat 4G LTE - Negro||3500.00|//media.linio.com.pe/p/lg-8351-313719-1-product.jpg|/p/smartphone-lg-g3-d855-16gb-13mp-4-cores-android-kit-kat-4g-lte-negro-tr2g4x
859|Smartphone Huawei Ascend G6 4GB 8MP Desbloqueado - Negro||999.00|//media.linio.com.pe/p/huawei-8841-089481-1-product.jpg|/p/smartphone-huawei-ascend-g6-4gb-8mp-desbloqueado-negro-ylh0n9
860|Smartphone Samsung Galaxy S6 Edge SM-G925 32GB 16MP Desbloqueado - Negro||3499.99|//media.linio.com.pe/p/samsung-6868-9323811-1-product.jpg|/p/smartphone-samsung-galaxy-s6-edge-sm-g925-32gb-16mp-desbloqueado-negro-jsjxw3
861|Smartphone Samsung Galaxy Core Prime 8GB 5MP 4G LTE Dual SIM Desbloqueado - Plateado||719.00|//media.linio.com.pe/p/samsung-9202-3607031-1-product.jpg|/p/smartphone-samsung-galaxy-core-prime-8gb-5mp-4g-lte-dual-sim-desbloqueado-plateado-to1cp1
862|Smartphone Blackberry Curve 9320 2.4'' 512MB 3.2MP - Negro||600.00|//media.linio.com.pe/p/blackberry-8810-449919-1-product.jpg|/p/smartphone-blackberry-curve-9320-24-512mb-32mp-negro-s1qr8l
863|Smartphone Motorola EX117 Triple SIM 50MB 2MP-Rosado||199.00|//media.linio.com.pe/p/motorola-4790-2817811-1-product.jpg|/p/smartphone-motorola-ex117-triple-sim-50mb-2mp-rosado-vac48t
864|Apple - Iphone 5S 32GB 8MP 4G LTE - Silver||4000.00|//media.linio.com.pe/p/apple-7322-875719-1-product.jpg|/p/apple-iphone-5s-32gb-8mp-4g-lte-silver-ldt40t
865|Samsung Galaxy J7 4GLte OctaCore 5.5" 16Gb 13MP + 5MPfrontal flash - Gold||1799.00|//media.linio.com.pe/p/samsung-4108-2692151-1-product.jpg|/p/samsung-galaxy-j7-4glte-octacore-55-16gb-13mp-5mpfrontal-flash-gold-vbkl9d
866|Samsung Galaxy J5 QUADCore 5" 8Gb 13MP + 5MPfrontal flash 1.5GbRAM - Negro||1200.00|//media.linio.com.pe/p/samsung-9429-0203741-1-product.jpg|/p/samsung-galaxy-j5-quadcore-5-8gb-13mp-5mpfrontal-flash-15gbram-negro-yozpo4
867|Smartphone Apple iPhone 6 Plus 64GB 4G - Plata||4399.00|//media.linio.com.pe/p/apple-8605-5151331-1-product.jpg|/p/smartphone-apple-iphone-6-plus-64gb-4g-plata-qfxb6b
868|Smartphone Huawei Ascend Y221 Dual Sim Android 4.4 - Blanco||349.00|//media.linio.com.pe/p/huawei-1080-9376331-1-product.jpg|/p/smartphone-huawei-ascend-y221-dual-sim-android-44-blanco-jsky47
869|Samsung Galaxy J7 4GLte OctaCore 5.5" 16Gb 13MP + 5MPfrontal flash - Negro||1799.00|//media.linio.com.pe/p/samsung-4109-9592151-1-product.jpg|/p/samsung-galaxy-j7-4glte-octacore-55-16gb-13mp-5mpfrontal-flash-negro-jrelep
870|Smartphone Amgoo AM353 - Azul||269.00|//media.linio.com.pe/p/amgoo-0558-1745911-1-product.jpg|/p/smartphone-amgoo-am353-azul-wygq5b
871|TECNOL - Teclado de Proyección Modelo B - Negro y Plateado||550.00|//media.linio.com.pe/p/tecnol-0816-6821711-1-product.jpg|/p/tecnol-teclado-de-proyeccio-n-modelo-b-negro-y-plateado-oo72lv
872|Smartphone Samsung Galaxy S5 G900M 16GB 16MP 4G LTE Desbloqueado - Negro||1999.00|//media.linio.com.pe/p/samsung-4901-702102-1-product.jpg|/p/smartphone-samsung-galaxy-s5-g900m-16gb-16mp-4g-lte-desbloqueado-negro-n5iu4i
873|Smartphone Sony Xperia Z1 Compact 16GB 20.7MP 4G LTE - Blanco||1999.00|//media.linio.com.pe/p/sony-2666-196319-1-product.jpg|/p/smartphone-sony-xperia-z1-compact-16gb-207mp-4g-lte-blanco-wxdrcj
874|Smartphone Samsung Galaxy Alpha G850 32GB 12MP Desbloqueado - Negro||1999.00|//media.linio.com.pe/p/samsung-4287-286119-1-product.jpg|/p/smartphone-samsung-galaxy-alpha-g850-32gb-12mp-desbloqueado-negro-vafw03
875|Smartphone Samsung Galaxy S4 i9500 16GB 13MP-Azul||1599.00|//media.linio.com.pe/p/samsung-0966-98325-1-product.jpg|/p/smartphone-samsung-galaxy-s4-i9500-16gb-13mp-azul-jpnkxu
876|LG G3 Beat D724 5’’ 8MP 8GB Dual Sim Desbloqueado - Blanco||1099.00|//media.linio.com.pe/p/lg-0426-9399811-1-product.jpg|/p/lg-g3-beat-d724-5-8mp-8gb-dual-sim-desbloqueado-blanco-jsjt7h
877|Smartphone Samsung Galaxy Alpha SM-G850M 32GB 12MP Android KitKat - Negro||1750.00|//media.linio.com.pe/p/samsung-5954-7608331-1-product.jpg|/p/smartphone-samsung-galaxy-alpha-sm-g850m-32gb-12mp-android-kitkat-negro-n1vast
878|Smartphone Motorola Moto E 4G 2015 Libre XT1527 Android 8GB 5MP - Negro||699.00|//media.linio.com.pe/p/motorola-4366-9176811-1-product.jpg|/p/smartphone-motorola-moto-e-4g-2015-libre-xt1527-android-8gb-5mp-negro-jtqqqx
879|Apple - iPhone 5C 8GB 8MP 4'' Desbloqueado - Celeste||2199.00|//media.linio.com.pe/p/apple-3063-802519-1-product.jpg|/p/apple-iphone-5c-8gb-8mp-4-desbloqueado-celeste-lhz6tn
880|Smartphone Samsung Galaxy Note Edge SM-N915 4G LTE 32GB 16MP Desbloqueado - Negro||2700.00|//media.linio.com.pe/p/samsung-6511-3868121-1-product.jpg|/p/smartphone-samsung-galaxy-note-edge-sm-n915-4g-lte-32gb-16mp-desbloqueado-negro-tmu8ya
881|Sony Xperia M2 AQUA 4GLte Quad Core 4.8" 8GB 1GbRAM 8MP Resistente al Agua - Negro||1200.00|//media.linio.com.pe/p/sonyxperia-9429-9103741-1-product.jpg|/p/sony-xperia-m2-aqua-4glte-quad-core-48-8gb-1gbram-8mp-resistente-al-agua-negro-jtr0tw
882|Empaque dañado / Samsung Galaxy S Duos 2 S7582 4GB 5MP Desbloqueado - Negro / Cellphones||999.00|//media.linio.com.pe/p/linio-4918-1094431-1-product.jpg|/p/empaque-dan-ado-samsung-galaxy-s-duos-2-s7582-4gb-5mp-desbloqueado-negro-cellphones-x2nuoz
883|Empaque dañado / Samsung Galaxy SIII Mini I8200 8GB 5MP Desbloqueado - Negro / Cellphones 1||449.00|//media.linio.com.pe/p/linio-5329-6984431-1-product.jpg|/p/empaque-dan-ado-samsung-galaxy-siii-mini-i8200-8gb-5mp-desbloqueado-negro-cellphones-1-onm7sd
884|Smartphone Iswagl Infinity III IS-B1210 32MB Desbloqueado - Negro||89.00|//media.linio.com.pe/p/iswag-3548-691029-1-product.jpg|/p/smartphone-iswagl-infinity-iii-is-b1210-32mb-desbloqueado-negro-onovil
885|Samsung Galaxy A500H/DS Duos 16GB 13MP 5'' Desbloqueado - Negro||1899.00|//media.linio.com.pe/p/samsung-0524-930519-1-product.jpg|/p/samsung-galaxy-a500h-ds-duos-16gb-13mp-5-desbloqueado-negro-jsnjj3
886|Smartphone Sony Xperia Z3 LTE 16 GB-Negro||2800.00|//media.linio.com.pe/p/sony-9607-420881-1-product.jpg|/p/smartphone-sony-xperia-z3-lte-16-gb-negro-s2w5a7
887|Smartphone LG G3 Stylus D690 Dual Sim 13MP 8GB Quad Core - Blanco||1300.00|//media.linio.com.pe/p/lg-3952-2802121-1-product.jpg|/p/smartphone-lg-g3-stylus-d690-dual-sim-13mp-8gb-quad-core-blanco-vadq4e
888|Smartphone Huawei Ascend G6 4GB 8MP Desbloqueado - Blanco||799.00|//media.linio.com.pe/p/huawei-9170-1160121-1-product.jpg|/p/smartphone-huawei-ascend-g6-4gb-8mp-desbloqueado-blanco-x235ci
889|Smartphone Advance Hollogram HI4206 6" 8GB 5MP Dual Sim Desbloqueado - Blanco||358.00|//media.linio.com.pe/p/advance-0875-1249121-1-product.jpg|/p/smartphone-advance-hollogram-hi4206-6-8gb-5mp-dual-sim-desbloqueado-blanco-x1hita
890|Smartphone Motorola Moto E 2da Generación XT1506 Dual Sim Android Lollipop 5.0 8GB 5MP - Negro||780.00|//media.linio.com.pe/p/motorola-4784-6698711-1-product.jpg|/p/smartphone-motorola-moto-e-2da-generacio-n-xt1506-dual-sim-android-lollipop-50-8gb-5mp-negro-opdsd1
891|Smartphone Sony Xperia Z1 C6903 4G LTE 16GB 20.7MP 4G LTE Desbloqueado - Negro||1600.00|//media.linio.com.pe/p/sony-6513-4868121-1-product.jpg|/p/smartphone-sony-xperia-z1-c6903-4g-lte-16gb-207mp-4g-lte-desbloqueado-negro-rzawgi
892|Samsung Galaxy S3 Mini i8200L 8GB 5MP Desbloqueado - Negro||1200.00|//media.linio.com.pe/p/samsung-7691-964519-1-product.jpg|/p/samsung-galaxy-s3-mini-i8200l-8gb-5mp-desbloqueado-negro-jqv8on
893|BlackBerry Q5, 3.1" Touch 720x720, BlackBerry 10 OS, Desbloqueado, WiFi/Bluetooth.||718.00|//media.linio.com.pe/p/blackberry-2948-3153711-1-product.jpg|/p/blackberry-q5-31-touch-720x720-blackberry-10-os-desbloqueado-wifi-bluetooth-tqz3r9
894|Smartphone Samsung Galaxy S5 SM-G900H 3G 16GB Octa Core Desbloqueado - Blanco||1700.00|//media.linio.com.pe/p/samsung-9936-6677811-1-product.jpg|/p/smartphone-samsung-galaxy-s5-sm-g900h-3g-16gb-octa-core-desbloqueado-blanco-opdlfl
895|Smartphone Samsung Galaxy S3 Mini i8190 4'' Android 4.1 Jelly Bean 5MP - Blanco||640.00|//media.linio.com.pe/p/samsung-6354-5930711-1-product.jpg|/p/smartphone-samsung-galaxy-s3-mini-i8190-4-android-41-jelly-bean-5mp-blanco-qb509d
896|Motorola Moto E Dual SIM XT1022 Desbloqueado - Blanco||599.00|//media.linio.com.pe/p/motorola-2946-882961-1-product.jpg|/p/motorola-moto-e-dual-sim-xt1022-desbloqueado-blanco-ld6kbn
897|Smartphone Apple iPhone 4S 8GB-Blanco||1299.00|//media.linio.com.pe/p/apple-4444-63661-1-product.jpg|/p/smartphone-apple-iphone-4s-8gb-blanco-or9k78
898|Smartphone Samsung Galaxy SIII Mini I8200 8GB 5MP-Negro||999.00|//media.linio.com.pe/p/samsung-8601-042311-1-product.jpg|/p/smartphone-samsung-galaxy-siii-mini-i8200-8gb-5mp-negro-ynw9wj
899|Smartphone Nokia Lumia 535 8GB 5MP 5'' Dual Sim Desbloqueado - Blanco||629.00|//media.linio.com.pe/p/nokia-4865-3047331-1-product.jpg|/p/smartphone-nokia-lumia-535-8gb-5mp-5-dual-sim-desbloqueado-blanco-trlb59
900|Smartphone HTC One M8 16GB 4MP 4G LTE Desbloqueado - Gris||2399.00|//media.linio.com.pe/p/htc-9072-086119-1-product.jpg|/p/smartphone-htc-one-m8-16gb-4mp-4g-lte-desbloqueado-gris-ylikzn
901|Motorola Moto X de 2da Generación 2GB 13MP 5.2'' Desbloqueado - Negro||1406.00|//media.linio.com.pe/p/motorola-0221-4944331-1-product.jpg|/p/motorola-moto-x-de-2da-generacio-n-2gb-13mp-52-desbloqueado-negro-ryp4it
902|Smartphone Advance - Hollogram HL2934 4GB 8MP Desbloqueado - Amarillo||279.00|//media.linio.com.pe/p/advance-3465-9507031-1-product.jpg|/p/smartphone-advance-hollogram-hl2934-4gb-8mp-desbloqueado-amarillo-jrepc5
903|Smartphone Huawei Ascend G6 4.5" Android 4.3 Desbloqueado - Blanco||867.00|//media.linio.com.pe/p/huawei-5648-0077711-1-product.jpg|/p/smartphone-huawei-ascend-g6-45-android-43-desbloqueado-blanco-yq6hqp
904|LG G2 Mini D618 8GB 8MP Dual SIM Desbloqueado - Negro||1299.00|//media.linio.com.pe/p/lg-2638-038781-1-product.jpg|/p/lg-g2-mini-d618-8gb-8mp-dual-sim-desbloqueado-negro-yog4d3
905|Smartphone LG T585 Dual SIM 50MB 2MP Desbloqueado - Plateado||237.89|//media.linio.com.pe/p/lg-9166-149919-1-product.jpg|/p/smartphone-lg-t585-dual-sim-50mb-2mp-desbloqueado-plateado-x0cspx
906|Smartphone Amgoo AM506 - Negro||269.00|//media.linio.com.pe/p/amgoo-3307-0745911-1-product.jpg|/p/smartphone-amgoo-am506-negro-ym02n3
907|Smartphone Apple iPhone 5S 64GB 8MP 4G LTE Desbloqueado - Dorado||3499.00|//media.linio.com.pe/p/apple-2764-755909-1-product.jpg|/p/smartphone-apple-iphone-5s-64gb-8mp-4g-lte-desbloqueado-dorado-n2jhwd
908|Smartphone Samsung Galaxy J1 4.3'' 4GB 5MP 4G LTE Desbloqueado - Blanco||549.00|//media.linio.com.pe/p/samsung-8399-0865911-1-product.jpg|/p/smartphone-samsung-galaxy-j1-43-4gb-5mp-4g-lte-desbloqueado-blanco-ylen0r
909|Smartphone LG L70 Dual D325 4GB 5MP Dual SIM Desbloqueado - Negro||999.00|//media.linio.com.pe/p/lg-8068-012161-1-product.jpg|/p/smartphone-lg-l70-dual-d325-4gb-5mp-dual-sim-desbloqueado-negro-ypnjoj
910|Smartphone LG L70 D325 4GB 5MP 4.5'' Dual SIM Desbloqueado - Negro||999.00|//media.linio.com.pe/p/lg-2039-3129321-1-product.jpg|/p/smartphone-lg-l70-d325-4gb-5mp-45-dual-sim-desbloqueado-negro-tqzu0i
911|Smartphone Alcatel C7 4GB 5MP Desbloqueado - Negro + Iswag Selfie Stick - Negro||699.00|//media.linio.com.pe/p/alcatel-4201-440129-1-product.jpg|/p/smartphone-alcatel-c7-4gb-5mp-desbloqueado-negro-iswag-selfie-stick-negro-s1qprj
912|Smartphone Huawei Ascend G6 4GB 8MP 3G - Negro||800.00|//media.linio.com.pe/p/huawei-1650-7133611-1-product.jpg|/p/smartphone-huawei-ascend-g6-4gb-8mp-3g-negro-n4txih
